title,total_sales,na_sales,pal_sales,other_sales,console,genre,publisher,developer,release_date
Avatar: The Last Airbender - The Burning Earth,1.1400000000000001,0.86,0.17,0.1100000000000001,"DS, GBA, PS2, Wii, X360, XBL",Action,THQ,THQ Australia,2007-10-16
Metal Gear Solid 2: Substance,1.1400000000000001,0.5649557522123895,0.3631858407079646,0.21185840707964604,"PC, PS2, XB",Action,Konami,Konami Computer Entertainment Japan,2002-11-04
Dead or Alive 2,1.1400000000000001,0.342,0.2736,0.5244000000000001,"DC, PS2",Fighting,Tecmo,Team Ninja,2000-02-29
The Hobbit,1.1400000000000001,0.71,0.33,0.10000000000000009,"GBA, GC, PC, PS2, XB",Adventure,Sierra Entertainment,Midway Studios - Austin,2003-11-10
Bakugan Battle Brawlers: Defenders of the Core,1.1400000000000001,0.9880000000000001,0.09771428571428571,0.05428571428571429,"DS, PS3, PSN, PSP, Wii, X360",Action,Activision,Now Production,2010-10-26
Brave Fencer Musashi,1.14,0.25,0.17,0.72,"PS, PSN",Role-Playing,Square,SquareSoft,1998-10-31
Tenchu: Wrath of Heaven,1.14,0.44,0.34,0.36,PS2,Action,Activision,K2 LLC,2003-03-03
Action Bass,1.14,0.64,0.43,0.06999999999999984,PS,Action,Take-Two Interactive,Unknown,2000-07-14
Mega Man Anniversary Collection,1.14,0.71,0.33,0.09999999999999987,"GBA, GC, PS2, XB",Platform,Capcom,Atomic Planet Entertainment,2004-06-22
Hot Shots Golf: Out of Bounds,1.14,0.31,0.03,0.8,PS3,Sports,Sony Computer Entertainment,Clap Hanz,2008-03-18
Mobile Suit Gundam: Federation vs. Zeon,1.14,0.12106194690265484,0.10088495575221237,0.9180530973451326,PS2,Simulation,Bandai,Bandai,2002-09-09
Dance Dance Revolution Extreme 2,1.14,0.95,0.04,0.1499999999999999,PS2,Simulation,Konami,Konami Computer Entertainment Hawaii,2005-09-27
Hot Wheels: Stunt Track Challenge,1.14,0.69,0.37,0.07999999999999985,"GBA, PC, PS2, XB",Racing,THQ,Climax Group,2004-11-10
Dance on Broadway,1.1300000000000001,0.32,0.68,0.13000000000000012,"PS3, Wii",Misc,Ubisoft,Longtail Studios,2010-06-15
Final Fantasy XI: Wings of the Goddess,1.1300000000000001,0.63,0.27,0.22999999999999998,"PC, PS2, X360",Role-Playing,Square Enix,Square Enix,2007-11-20
MLB 12: The Show,1.1300000000000001,1.03,0.06711985741923063,0.03288014258076946,"PS3, PSV",Sports,Sony Computer Entertainment America,SCE San Diego Studio,2012-03-06
Classic NES Series: The Legend of Zelda,1.13,0.5840449438202246,0.2158426966292135,0.3301123595505618,GBA,Adventure,Nintendo,Nintendo,2004-06-02
MechAssault,1.13,1.01,0.1,0.019999999999999796,XB,Simulation,Microsoft Game Studios,Day 1 Studios,2002-11-11
Jampack Winter '98,1.13,0.63,0.43,0.06999999999999984,PS,Misc,Sony Computer Entertainment,Sony Computer Entertainment America,1998-10-01
Derby Stallion 99,1.13,0.0,0.0,1.1300000000000001,PS,Sports,ASCII Entertainment,ParityBit,1999-09-30
Tom Clancy's Rainbow Six 3: Black Arrow,1.13,0.99,0.12,0.020000000000000018,XB,Shooter,Ubisoft,Ubisoft Montreal,2004-08-04
Stranglehold,1.13,0.6442982456140351,0.35684210526315796,0.12885964912280704,"PC, PS3, X360",Shooter,Midway Games,Midway Games,2007-09-05
Pokémon Mystery Dungeon: Red Rescue Team (US weekly sales),1.13,0.81,0.3,0.019999999999999796,GBA,Role-Playing,Nintendo,ChunSoft,2006-09-18
The Elder Scrolls V: Skyrim VR,1.13,0.4658771929824561,0.4658771929824561,0.19824561403508772,PS4,Role-Playing,Bethesda Softworks,Bethesda Softworks,2017-11-17
San Francisco Rush: Extreme Racing,1.13,0.84,0.26,0.029999999999999805,"N64, PS",Racing,Midway Games,Atari Games,1997-11-08
Supercar Street Challenge,1.12,0.55,0.43,0.14000000000000012,"PC, PS2",Racing,Activision,EXAKT Entertainment,2001-10-22
Crackdown 2,1.12,0.6356756756756757,0.36324324324324325,0.1210810810810811,"X360, XBL",Shooter,Microsoft Game Studios,Ruffian Games,2010-07-06
Wet,1.12,0.45405405405405413,0.48432432432432443,0.18162162162162165,"PS3, X360",Shooter,Bethesda Softworks,Artificial Mind and Movement,2009-09-15
NHL 17,1.12,0.8400000000000001,0.12,0.16000000000000003,"PS4, XOne",Sports,EA Sports,EA Canada,2016-09-13
Lode Runner,1.12,0.013677981989459053,0.006322018010540965,1.1,"DS, GBA, NES, PC, VC, XBL",Puzzle,Broderbund,Hudson Soft,1983-06-23
Bratz: Rock Angelz,1.12,0.74,0.33,0.050000000000000044,"GBA, GC, PC, PS2",Misc,THQ,Blitz Games,2005-01-01
Call Of Duty 2: Big Red One,1.12,0.66,0.4,0.06000000000000005,XB,Shooter,Activision,Treyarch,2005-11-01
Brothers In Arms: Road to Hill 30,1.12,0.87,0.15000000000000002,0.10000000000000009,"PC, PS2, XB",Shooter,Ubisoft,Gearbox Software,2005-03-01
Moon Patrol,1.12,1.05,0.06,0.010000000000000009,"2600, 5200",Shooter,Atari,Atari,1983-01-01
SOCOM: U.S. Navy SEALs Fireteam Bravo,1.12,1.03,0.0,0.09,"PSN, PSP",Shooter,Sony Computer Entertainment,Zipper Interactive,2005-11-08
TRON: Evolution,1.12,0.78,0.21000000000000002,0.13000000000000012,"DS, PC, PS3, PSN, PSP, X360",Action,Disney Interactive Studios,Propaganda Games,2010-12-07
Triple Play 2002,1.12,0.62,0.38,0.1200000000000001,"PS2, XB",Sports,EA Sports,Pandemic Studios,2002-03-11
Tony Hawk: Shred,1.1199999999999999,0.76,0.22999999999999998,0.1299999999999999,"PS3, Wii, X360",Sports,Activision,Buzz Monkey Software,2010-10-26
You Don't Know Jack,1.11,0.87,0.15,0.09000000000000008,"DS, PC, PS, PS3, Series, Wii, X360",Misc,Sierra Entertainment,"Starsphere Interactive, Inc.",1995-01-01
Barbie as The Island Princess,1.11,0.92,0.11,0.08000000000000007,"DS, GBA, PC, PS2, Wii",Adventure,Activision,Human Soft / Ivolgamus,2007-10-30
Mega Man X4,1.11,0.48028846153846155,0.3201923076923077,0.3095192307692308,"PC, PS, PSV, SAT",Platform,Capcom,Capcom,1997-01-01
Command & Conquer: Red Alert 3,1.11,0.19,0.87,0.050000000000000044,"PC, X360",Strategy,Electronic Arts,EA Los Angeles,2008-10-28
Guitar Hero Encore: Rocks The 80s,1.11,0.92,0.04,0.15000000000000002,PS2,Misc,RedOctane,Harmonix Music Systems,2007-07-24
Injustice: Gods Among Us Ultimate Edition,1.1099999999999999,0.55,0.35,0.20999999999999985,"PS4, PSV",Fighting,Warner Bros. Interactive Entertainment,NetherRealm Studios,2013-11-12
Petz: Horsez 2,1.1099999999999999,0.91,0.1,0.09999999999999987,"DS, PC, PS2, Wii",Simulation,Ubisoft,Ubisoft,2007-11-14
Street Fighter Alpha: Warriors' Dreams,1.1099999999999999,0.2482894736842105,0.16065789473684208,0.7010526315789473,"GB, PS, PSN, SAT",Fighting,Capcom,Capcom,1995-12-21
NHL 14,1.1099999999999999,0.68,0.28,0.1499999999999998,"PS3, X360",Sports,EA Sports,EA Canada,2013-09-10
Deus Ex: Mankind Divided,1.1099999999999999,0.5138888888888888,0.4624999999999999,0.1336111111111111,"PC, PS4, XOne",Role-Playing,Square Enix,Eidos Montreal,2016-08-23
Jungle Hunt,1.1,1.03,0.06,0.010000000000000009,"2600, 5200",Platform,Atari,Atari,1983-01-01
Enslaved: Odyssey to the West,1.1,0.54,0.42000000000000004,0.14,"PC, PS3, X360",Action,Namco Bandai,Ninja Theory,2010-10-05
Karaoke Revolution,1.1,0.66,0.34,0.10000000000000009,"PS2, PS3, Wii, X360, XB",Misc,Konami,Blitz Games,2003-10-24
Famicom Jump: Eiyuu Retsuden,1.1,0.0,0.0,1.1,NES,Role-Playing,Bandai,TOSE,1989-02-15
Triple Play 98,1.1,0.61,0.42,0.07000000000000006,"PC, PS",Sports,EA Sports,EA Sports,1997-04-30
Sonic Free Riders,1.1,0.75,0.25,0.10000000000000009,X360,Racing,Sega,O-TWO inc.,2010-11-04
SingStar Legends,1.1,0.12,0.75,0.2300000000000001,PS2,Misc,Sony Computer Entertainment,SCEE London Studio,2008-11-04
SingStar Rocks!,1.1,0.21199900942952649,0.84,0.04800099057047361,PS2,Misc,Sony Computer Entertainment,SCEE London Studio,2006-11-14
The Darkness,1.1,0.6285714285714286,0.42653061224489797,0.044897959183673466,"PS3, X360",Shooter,2K Games,Starbreeze,2007-05-25
2014 FIFA World Cup Brazil,1.1,0.3027522935779817,0.6559633027522938,0.1412844036697248,"PS3, X360",Sports,EA Sports,EA Canada,2014-04-15
Rocky,1.1,0.6,0.38,0.1200000000000001,"GBA, GC, MS, PS2, XB",Fighting,Ubisoft,Rage Software,1987-01-01
Shrek SuperSlam,1.1,0.72,0.3,0.08000000000000007,"DS, GBA, PS2, XB",Action,Activision,Shaba Games,2005-10-25
Scooby-Doo! and the Spooky Swamp,1.1,0.62,0.34,0.14000000000000012,"DS, PS2, Wii",Action,Warner Bros. Interactive,Torus Games,2010-09-14
Megamania,1.1,1.03,0.06,0.010000000000000009,"2600, 5200",Shooter,Activision,Activision,1982-01-01
Lost: Via Domus,1.0999999999999999,0.37,0.5800000000000001,0.1499999999999998,"PC, PS3, X360",Action,Ubisoft,Ubisoft Montreal,2008-02-26
MVP 06 NCAA Baseball,1.09,0.87,0.09000000000000001,0.13000000000000012,"PS2, XB",Sports,EA Sports,EA Canada,2006-01-18
G.I. Joe: The Rise of Cobra,1.09,0.78,0.18,0.13000000000000012,"DS, PS2, PS3, PSN, PSP, Wii, X360, XBL",Action,Electronic Arts,Double Helix Games,2009-08-04
Untold Legends: Brotherhood of the Blade,1.09,0.5350909090909092,0.327,0.22790909090909092,"PSN, PSP",Role-Playing,Sony Online Entertainment,Sony Online Entertainment,2005-03-22
Sonic Riders: Zero Gravity,1.09,0.5806542056074766,0.39728971962616827,0.11205607476635514,"PS2, Wii",Racing,Sega,Sonic Team,2008-01-08
Conflict: Desert Storm II - Back to Bagdhad,1.09,0.62,0.36,0.1100000000000001,"GC, PC, PS2, XB",Shooter,Gotham Games,Pivotal Games,2003-10-04
NERF N-Strike,1.09,0.91,0.09,0.09000000000000008,Wii,Shooter,Electronic Arts,EA Salt Lake,2008-10-28
The Godfather,1.09,0.8982407407407408,0.03027777777777778,0.16148148148148148,"PC, PS2",Action,Electronic Arts,Headgate,2006-03-21
Major League Baseball 2K12,1.09,0.99,0.06711985741923063,0.03288014258076946,"DS, PC, PS2, PS3, PSP, Wii, X360",Sports,Take-Two Interactive,"Visual Concepts, Ltd.",2012-03-06
Batman Begins,1.09,0.66,0.33,0.10000000000000009,"GBA, GC, PS2, XB",Action,Electronic Arts,Eurocom Entertainment Software,2005-06-14
Imagine: Babysitters,1.09,0.63,0.36,0.10000000000000009,DS,Simulation,Ubisoft,Visual Impact,2008-10-07
Namco Museum Battle Collection,1.09,0.75,0.18,0.16000000000000014,"PSN, PSP",Misc,Namco,Namco Tales Studio,2005-08-23
The Warriors,1.09,0.88,0.1,0.1100000000000001,"PS2, PS3, PSN, PSP, XB",Action,Rockstar Games,Rockstar Toronto,2005-10-17
Dragon Ball Z: The Legacy of Goku II,1.09,0.78,0.29,0.020000000000000018,GBA,Role-Playing,Atari,Webfoot Technologies,2003-06-17
NFL 2K1,1.09,1.02,0.05,0.020000000000000018,DC,Sports,Sega,Visual Concepts,2000-09-07
Hitman,1.09,0.45676190476190476,0.45676190476190476,0.17647619047619045,"PC, PS4, Series, XOne",Action,Square Enix,IO Interactive,2000-11-21
Transformers: War for Cybertron,1.0899999999999999,0.63,0.32999999999999996,0.1299999999999999,"PC, PS3, X360, XBL",Action,Activision,High Moon Studios,2010-06-22
The Lord of the Rings: The Third Age,1.0899999999999999,0.87,0.14,0.07999999999999985,"GBA, GC, PS2",Role-Playing,Electronic Arts,EA Redwood Shores,2004-11-02
Shaun Palmer's Pro Snowboarder,1.0899999999999999,0.62,0.38,0.08999999999999986,"GB, GBA, PS2",Sports,Activision,Dearsoft,2001-11-01
TMNT,1.0899999999999999,0.9299999999999999,0.06999999999999999,0.08999999999999997,"DS, GBA, GC, PC, PS2, PSN, PSP, Wii, X360, XBL",Action,Ubisoft,Ubisoft Montreal,2007-03-20
Star Fox: Assault,1.08,0.68,0.18,0.22,GC,Shooter,Nintendo,Namco,2005-02-14
Kane & Lynch 2: Dog Days,1.08,0.36660550458715596,0.5053211009174312,0.20807339449541287,"PC, PS3, X360, XBL",Shooter,Square Enix,IO Interactive,2010-08-17
MySims Racing,1.08,0.4613592233009709,0.545242718446602,0.07339805825242719,"DS, Wii",Racing,Electronic Arts,Artificial Mind and Movement,2009-06-08
Virtua Fighter 5,1.08,0.2873394495412844,0.5152293577981651,0.2774311926605505,"PS3, XBL",Fighting,Sega,Sega-AM2,2007-02-20
Disney's Lilo & Stitch,1.08,0.77,0.29,0.020000000000000018,"GBA, PS, PSN",Action,Disney Interactive Studios,Digital Eclipse,2002-06-07
Crash Tag Team Racing,1.08,0.64,0.32999999999999996,0.1100000000000001,"GC, PS2, PSN, PSP, XB",Racing,VU Games,Radical Entertainment,2005-10-19
Jak and Daxter: The Lost Frontier,1.08,0.42772277227722777,0.4811881188118813,0.1710891089108911,"PS2, PSN, PSP",Platform,Sony Computer Entertainment,High Impact Games,2009-11-03
Virtua Tennis 2009,1.08,0.32999999999999996,0.61,0.14000000000000012,"PC, PS3, Wii, X360",Sports,Sega,Sumo Digital,2009-06-09
Glover,1.08,0.8099999999999999,0.23,0.040000000000000036,"N64, PC, PS",Platform,Hasbro Interactive,Interactive Studios Ltd.,1998-10-26
F.E.A.R. 2: Project Origin,1.08,0.5449541284403671,0.3963302752293578,0.13871559633027525,"PC, PS3, X360",Shooter,Warner Bros. Interactive,Monolith Productions,2009-02-10
Major League Baseball 2K11,1.08,0.9,0.1,0.08000000000000007,"DS, PC, PS2, PS3, PSN, PSP, Wii, X360",Sports,2K Sports,Visual Concepts,2011-03-08
Mortal Kombat Mythologies: Sub-Zero,1.08,0.7,0.33,0.050000000000000044,"N64, PS",Platform,Midway Games,Avalanche Software,1997-10-01
Fisherman's Bass Club,1.08,0.53,0.41,0.14000000000000012,PS2,Sports,Agetec,Vingt-et-un Systems,2002-11-30
Joust,1.08,1.01,0.06,0.010000000000000009,"2600, 5200, 7800, Lynx, NES, PSN, XBL",Platform,Atari,Atari,1983-01-01
Dragon Ball Z: Taiketsu,1.08,0.77,0.29,0.020000000000000018,GBA,Fighting,Atari,Webfoot Technologies,2003-11-24
Angry Birds Trilogy,1.08,0.6799999999999999,0.29,0.1100000000000001,"3DS, PS3, Wii, WiiU, X360",Puzzle,Activision,Exient Entertainment,2012-09-25
Skate,1.08,0.9185046728971962,0.07065420560747664,0.0908411214953271,"PS3, X360",Sports,Electronic Arts,EA Black Box,2007-09-14
Teenage Mutant Ninja Turtles 2: Battle Nexus,1.08,0.7,0.33,0.050000000000000044,"GBA, GC, PC, PS2, XB",Action,Konami,Konami,2004-10-19
The Princess and the Frog,1.08,0.7,0.29000000000000004,0.09000000000000008,"DS, PC, Wii",Platform,Disney Interactive Studios,Griptonite Games,2009-11-17
Spore Creatures,1.07,0.6662264150943397,0.30283018867924527,0.1009433962264151,DS,Simulation,Electronic Arts,Foundation 9,2008-09-07
Ridge Racer Revolution,1.07,0.17,0.12,0.78,PS,Racing,Namco,Namco,1996-09-30
SingStar Queen,1.07,0.19,0.37,0.51,"PS2, PS3",Misc,Sony Computer Entertainment,SCEE London Studio,2009-08-04
NFL 2K2,1.07,0.5700000000000001,0.38,0.12,"DC, PS2, XB",Sports,Sega,Visual Concepts,2001-09-19
Naruto: Ultimate Ninja Storm,1.07,0.49,0.34,0.24,"PS3, Series",Fighting,Namco Bandai,CyberConnect2,2008-11-04
Spyro: A Hero's Tail,1.07,0.65,0.33999999999999997,0.08000000000000007,"GC, PS2, XB",Platform,VU Games,Eurocom Entertainment Software,2004-11-03
World Tour Soccer,1.07,0.1,0.63,0.3400000000000001,PSP,Sports,Sony Computer Entertainment,SCEE London Studio,2005-03-14
Resonance of Fate,1.07,0.31703703703703706,0.3467592592592592,0.40620370370370373,"PS3, X360",Role-Playing,Sega,tri-Ace,2010-03-16
All Star Cheer Squad,1.07,0.69,0.29,0.09000000000000008,"DS, Wii",Sports,THQ,Gorilla Systems,2008-10-27
Imagine: Fashion Designer New York,1.07,0.65,0.32,0.10000000000000009,DS,Simulation,Ubisoft,Virtual Toys / Lexis Numerique,2008-10-13
Virtua Fighter,1.07,0.16842592592592592,0.11888888888888888,0.7826851851851853,"PC, SAT",Fighting,Sega,Sega-AM2,1995-05-11
Championship Manager 99/00,1.07,0.07338427249483612,0.98,0.016615727505163953,PC,Sports,Eidos Interactive,Sports Interactive,2000-01-01
Doko Demo Issyo,1.07,0.0,0.0,1.07,PS,Misc,Sony Computer Entertainment,bexide,1999-07-22
LEGO Racers,1.0699999999999998,0.71,0.32,0.039999999999999813,"GB, N64, PC, PS",Racing,LEGO Media,High Voltage Software,1999-07-31
Seek and Destroy,1.06,0.52,0.4,0.14,PS2,Racing,Conspiracy Entertainment,Barnhouse Effect,2002-12-11
Puzzler Collection,1.06,0.21000000000000002,0.79,0.06000000000000005,"DS, PSP, Wii",Puzzle,Zoo Digital Publishing,Route 1 Games,2008-07-29
Football Manager 2013,1.06,0.08153808054981791,0.96,0.01846191945018217,"And, OSX, PC",Sports,Sega,Sports Interactive,2012-11-01
Go Diego Go! Great Dinosaur Rescue,1.06,0.95,0.03,0.08000000000000007,"DS, PC, Wii",Action,2K Play,High Voltage Software,2008-10-27
Hitman: Blood Money,1.06,0.6890000000000001,0.3286,0.0424,"PC, PS2, X360, XB",Action,Eidos Interactive,IO Interactive,2006-05-30
MLB The Show 18,1.06,0.86,0.13423971483846117,0.0657602851615389,PS4,Sports,Sony Interactive Entertainment,SIE San Diego Studio,2018-03-27
Tiger Woods PGA Tour 13,1.06,0.53,0.4,0.13,"PS3, X360",Sports,Electronic Arts,EA Tiburon,2012-03-27
NCAA Football 99,1.06,0.59,0.4,0.07000000000000006,"PC, PS",Sports,EA Sports,EA Tiburon,1998-08-01
Endless Ocean,1.06,0.42598130841121495,0.4557009345794393,0.1783177570093458,Wii,Adventure,Nintendo,Arika,2008-01-21
Doom 3 BFG Edition,1.06,0.54,0.37,0.15000000000000002,"PC, PS3, X360",Misc,Bethesda Softworks,Unknown,2012-10-16
Simple 1500 Series Vol. 1: The Mahjong,1.06,0.0,0.0,1.06,PS,Misc,D3 Publisher,Chat Noir,1998-10-22
Assassin's Creed The Ezio Collection,1.06,0.2725714285714286,0.6460952380952382,0.1413333333333333,"PS4, XOne",Action,Ubisoft,Ubisoft,2016-11-15
Sonic Riders,1.05,0.8099999999999999,0.21,0.030000000000000027,"GC, PC, PS2, XB",Racing,Sega,Sonic Team,2006-02-21
Imagine: Animal Doctor,1.05,0.45,0.48,0.1200000000000001,"DS, PC",Simulation,Ubisoft,Virtual Toys / Lexis Numerique,2007-10-23
Dave Mirra Freestyle BMX,1.05,0.91,0.11,0.030000000000000027,"DC, GB, PC, PS",Sports,Acclaim Entertainment,"Z-Axis, Ltd.",2000-09-26
Backyard Baseball,1.05,0.65,0.33,0.07000000000000006,"GBA, GC, PC, PS2",Sports,Atari,Humongous Entertainment,1997-10-10
Cosmic Ark,1.05,0.99,0.05,0.010000000000000009,2600,Shooter,Imagic,Imagic,1982-01-01
Medal of Honor: Underground,1.05,0.5900000000000001,0.39,0.06999999999999995,"GBA, PS, PSN",Shooter,Electronic Arts,DreamWorks Interactive,2000-10-23
Adventure Island,1.05,0.0,0.0,1.05,"GB, NES, VC",Platform,Hudson Soft,Hudson Soft / West One,1988-09-01
Arc the Lad II,1.05,0.0,0.0,1.05,"PS, PSN",Role-Playing,Sony Computer Entertainment,ARC Entertainment,1996-06-20
The Saboteur,1.05,0.46,0.46,0.13,"PC, PS3, X360",Action,Electronic Arts,Pandemic Studios,2009-12-08
Derby Stallion 96,1.05,0.0,0.0,1.05,SNES,Sports,ASCII Entertainment,ASCII Entertainment,1996-03-15
SOCOM: U.S. Navy SEALs Fireteam Bravo 2,1.05,0.81,0.11,0.13,"PSN, PSP",Shooter,Sony Computer Entertainment,Zipper Interactive,2006-11-07
Tag Team Match M.U.S.C.L.E.,1.05,0.0,0.0,1.05,NES,Fighting,Bandai,Bandai,1986-10-01
Forza Motorsport,1.05,0.52,0.51,0.020000000000000018,"PC, XB, XS",Racing,Microsoft Game Studios,Turn 10 Studios,2005-05-03
Colin McRae Rally 04,1.05,0.09,0.74,0.22,"PC, PS2, XB",Racing,Codemasters,Codemasters,2003-09-19
Resident Evil: The Darkside Chronicles,1.05,0.4556603773584906,0.3070754716981132,0.28726415094339625,Wii,Shooter,Capcom,"Cavia, inc.",2009-11-17
Bee Movie Game,1.05,0.9199999999999999,0.05,0.08000000000000007,"DS, PC, PS2, Wii, X360, XBL",Action,Activision,Vicarious Visions,2007-10-30
NHL Hitz 20-02,1.04,0.64,0.32,0.08000000000000007,"GC, PS2, XB",Sports,Midway Games,EA Black Box,2001-09-24
Dance Dance Revolution SuperNOVA,1.04,0.87,0.03,0.14,PS2,Simulation,Konami,Konami Computer Entertainment Tokyo,2006-09-26
Breath of Fire III,1.04,0.29,0.22,0.53,"PS, PSN, PSP",Role-Playing,Capcom,Capcom,1998-04-30
Bomberman 64,1.04,0.5,0.2,0.33999999999999997,"N64, WiiU",Puzzle,Hudson Soft,Hudson Soft,1997-12-02
ZhuZhu Pets,1.04,0.68,0.27,0.08999999999999997,DS,Simulation,Activision,Black Lantern Studios,2010-03-23
Marvel vs. Capcom: Infinite,1.04,0.6384158415841584,0.24712871287128713,0.15445544554455445,"PC, PS4, XOne",Fighting,Capcom,Capcom,2017-09-19
Legacy of Kain: Soul Reaver,1.04,0.58,0.4,0.06000000000000005,"PC, PS, PSN",Adventure,Eidos Interactive,Crystal Dynamics,1999-08-16
Karaoke Revolution Presents American Idol Encore,1.04,0.79,0.15,0.09999999999999998,"PS2, PS3, Wii, X360",Misc,Konami,Blitz Games,2008-02-05
Marvel vs. Capcom 2,1.04,0.4674157303370786,0.3155056179775281,0.25707865168539323,"DC, PS2, PSN, XB, XBL",Fighting,Capcom,Capcom,2000-06-29
Jeremy McGrath Supercross 98,1.04,0.91,0.1,0.030000000000000027,PS,Racing,Acclaim Entertainment,Acclaim Entertainment,1998-05-31
WipEout Pure,1.04,0.47,0.34,0.22999999999999998,PSP,Racing,Sony Computer Entertainment,Studio Liverpool,2005-03-16
Pinball Hall of Fame: The Williams Collection,1.04,0.92,0.04,0.07999999999999996,"3DS, PS2, PS3, PSN, PSP, Wii, X360",Misc,Crave Entertainment,FarSight Studios,2008-02-26
Naruto: Clash of Ninja 2,1.04,0.44,0.12,0.48,GC,Fighting,D3 Publisher,8ing/Raizing,2006-09-26
Burnout Legends,1.03,0.85,0.08,0.10000000000000009,"DS, PSN, PSP",Racing,Electronic Arts,Criterion Games,2005-09-13
R.U.S.E.,1.03,0.35734693877551016,0.546530612244898,0.12612244897959185,"PC, PS3, X360, XBL",Strategy,Ubisoft,Eugen Systems,2010-09-07
Vanquish,1.03,0.3961538461538462,0.37634615384615383,0.2575,"PC, PS3, X360, XBL",Shooter,Sega,PlatinumGames,2004-10-22
Full Spectrum Warrior,1.03,0.6900000000000001,0.27,0.06999999999999995,"PC, PS2, PSN, XB",Strategy,THQ,Pandemic Studios,2004-06-01
Star Wars: Clone Wars,1.03,0.65,0.3,0.08000000000000007,"GC, PS2, XB",Shooter,LucasArts,Pandemic Studios,2002-10-28
Disney Fairies: Tinker Bell and the Lost Treasure,1.03,0.5645192307692307,0.3466346153846154,0.11884615384615385,DS,Adventure,Disney Interactive Studios,Hyde,2009-10-27
Legends of Wrestling,1.03,0.5700000000000001,0.35,0.10999999999999999,"GC, PS2, XB",Fighting,Acclaim Entertainment,Acclaim Studios Salt Lake City,2001-12-03
